end,ertt,lHat,samplertt,controlRate,throughput,retransmits,cwnd,mss,txPort,rxPort
"-1 day, 23:59:57.214385",29.361,29.379749515032024,29.081000000000007,14.227045819061276,564166.08,1367,953,8948,55614,5656
"-1 day, 23:59:57.198799",29.376,29.377874757966584,29.481000000000005,14.207841787593889,564166.08,1367,955,8948,55614,5656
"-1 day, 23:59:57.182412",29.359,29.368437388731795,29.240000000000006,14.252138467333964,564166.08,1367,957,8948,55614,5656
"-1 day, 23:59:57.166393",29.4,29.384218721467835,29.686999999999976,14.249946647878181,564166.08,1367,959,8948,55614,5656
"-1 day, 23:59:57.150613",29.371,29.37760936546967,29.168,14.274418975187547,564166.08,1367,961,8948,55614,5656
"-1 day, 23:59:57.133058",29.383,29.380304683500686,29.467000000000002,14.264912231615154,0.0,1367,963,8948,55614,5656
"-1 day, 23:59:57.117242",29.408,29.394152362574992,29.583000000000016,14.269695926881745,0.0,1367,965,8948,55614,5656
"-1 day, 23:59:57.101200",29.419,29.406576198043496,29.495999999999995,14.260833446805522,0.0,1367,968,8948,55614,5656
"-1 day, 23:59:57.085019",29.42,29.413288103922252,29.42700000000001,14.276383716542764,0.0,1367,970,8948,55614,5656
"-1 day, 23:59:57.069171",29.356,29.384644140948783,28.908,14.248790356006191,0.0,1367,972,8948,55614,5656
"-1 day, 23:59:57.053388",29.338,29.361322129567526,29.211999999999996,14.212189375506767,0.0,1367,974,8948,55614,5656
"-1 day, 23:59:57.037591",29.406,29.383661119331247,29.881999999999984,14.215679239351381,0.0,1367,976,8948,55614,5656
"-1 day, 23:59:57.021446",29.357,29.37033057909693,29.014000000000003,14.244036303079264,0.0,1367,978,8948,55614,5656
"-1 day, 23:59:57.005514",29.372,29.37116528958267,29.477000000000004,14.279396709373039,0.0,1367,980,8948,55614,5656
"-1 day, 23:59:56.989962",29.387,29.379082651552643,29.492000000000004,14.275274785039906,0.0,1367,983,8948,55614,5656
"-1 day, 23:59:56.972395",29.34,29.359541367177339,29.010999999999996,14.243895712166657,582995.664,1367,985,8948,55614,5656
"-1 day, 23:59:56.956217",29.424,29.391770796545632,30.011999999999997,14.273302359103905,582995.664,1367,988,8948,55614,5656
"-1 day, 23:59:56.940429",29.48,29.4358856097295,29.872000000000007,14.288816374142213,582995.664,1367,991,8948,55614,5656
"-1 day, 23:59:56.924579",29.362,29.398942952507852,28.535999999999984,14.283509910489332,582995.664,1367,993,8948,55614,5656
"-1 day, 23:59:56.908616",29.364,29.381471509207909,29.378000000000018,14.25634340491178,582995.664,1367,996,8948,55614,5656
"-1 day, 23:59:56.892734",29.374,29.37773575624232,29.443999999999985,14.191651547922344,582995.664,1367,999,8948,55614,5656
"-1 day, 23:59:56.877318",29.362,29.369867885076957,29.277999999999995,14.19711793263774,582995.664,1367,1001,8948,55614,5656
"-1 day, 23:59:56.861452",29.362,29.36593394427987,29.362,14.267322977600209,582995.664,1367,1004,8948,55614,5656
"-1 day, 23:59:56.845753",29.376,29.370966974851846,29.47400000000002,14.265598132707231,582995.664,1367,1006,8948,55614,5656
"-1 day, 23:59:56.830212",29.434,29.402483595432027,29.84,14.276673689310883,582995.664,1367,1009,8948,55614,5656
"-1 day, 23:59:56.812772",29.343,29.372741893586308,28.705999999999992,14.280266427104081,0.0,1367,1012,8948,55614,5656
"-1 day, 23:59:56.797269",29.298,29.335371097951384,28.982999999999986,14.245242145383507,0.0,1367,1014,8948,55614,5656
"-1 day, 23:59:56.781464",29.216,29.275685935124226,28.64200000000002,14.196068881080398,0.0,1367,1017,8948,55614,5656
"-1 day, 23:59:56.765070",29.194,29.234843149696417,29.039999999999985,14.170995429423447,0.0,1367,1019,8948,55614,5656
"-1 day, 23:59:56.749212",29.234,29.234421575633785,29.51400000000002,14.249025392684967,0.0,1367,1022,8948,55614,5656
"-1 day, 23:59:56.733465",29.229,29.231710788271521,29.19399999999998,14.314100979796459,0.0,1367,1025,8948,55614,5656
"-1 day, 23:59:56.717928",29.212,29.221855404319822,29.093000000000004,14.367209065582681,0.0,1367,1027,8948,55614,5656
"-1 day, 23:59:56.702359",29.317,29.269427945424411,30.052000000000003,14.382259925449679,0.0,1367,1030,8948,55614,5656
"-1 day, 23:59:56.686481",29.179,29.224214190837753,28.212999999999987,14.35826873159402,0.0,1367,1034,8948,55614,5656
"-1 day, 23:59:56.671052",29.32,29.272107341130432,30.307000000000013,14.357531974082193,0.0,1367,1036,8948,55614,5656
"-1 day, 23:59:56.654080",29.178,29.225053907124771,28.184000000000005,14.343677513280477,604783.152,1367,1040,8948,55614,5656
"-1 day, 23:59:56.638105",29.341,29.283027314186786,30.482000000000003,14.317094289879075,604783.152,1367,1043,8948,55614,5656
"-1 day, 23:59:56.622349",29.274,29.278513659852813,28.805,14.384861089204637,604783.152,1367,1046,8948,55614,5656
"-1 day, 23:59:56.606614",29.525,29.401758459709207,31.281999999999982,14.367811786144193,604783.152,1367,1049,8948,55614,5656
"-1 day, 23:59:56.591312",29.235,29.318379972177457,27.205000000000005,14.407356241437109,604783.152,1367,1052,8948,55614,5656
"-1 day, 23:59:56.575344",29.453,29.385690469401801,30.979,14.292670217240229,604783.152,1367,1055,8948,55614,5656
"-1 day, 23:59:56.559211",29.174,29.279846439218225,27.221,14.259058160009737,604783.152,1367,1058,8948,55614,5656
"-1 day, 23:59:56.543555",29.366,29.322923425383927,30.71,14.165174501980719,604783.152,1367,1062,8948,55614,5656
"-1 day, 23:59:56.528180",29.187,29.254962218719122,27.93400000000001,14.293938353265599,604783.152,1367,1065,8948,55614,5656
"-1 day, 23:59:56.512633",29.395,29.324981639653913,30.85099999999999,14.242685760605667,604783.152,1367,1068,8948,55614,5656
"-1 day, 23:59:56.494685",29.322,29.323490820731728,28.810999999999996,14.39156175677503,630754.992,1367,1071,8948,55614,5656
